Resume_Text,Job_Description,Match_Label
"Skills: Data Entry, Microsoft Excel, CRM Systems. Experience: Administrative Assistant at OfficePlus. Projects: Customer Database Cleanup, Monthly Reporting Automation.",Hiring React/Node full-stack developer for scalable web apps.,1
"Skills: Full Stack Development, React, Node.js, PostgreSQL. Experience: Full Stack Developer at CodeCrafters. Projects: E-commerce Platform, Real-time Chat App.","Seeking an ML Engineer with hands-on experience in Python, TensorFlow, and anomaly detection.",1
"Skills: Full Stack Development, React, Node.js, PostgreSQL. Experience: Full Stack Developer at CodeCrafters. Projects: E-commerce Platform, Real-time Chat App.",Office assistant required for data entry and Excel-based reporting.,1
"Skills: UX Design, Figma, Adobe XD, Wireframing. Experience: UX Designer at PixelForge. Projects: Mobile App Redesign, Design System Development.","Seeking an ML Engineer with hands-on experience in Python, TensorFlow, and anomaly detection.",1
"Skills: UX Design, Figma, Adobe XD, Wireframing. Experience: UX Designer at PixelForge. Projects: Mobile App Redesign, Design System Development.",Sales representative needed for outbound campaigns and CRM management.,0
"Skills: UX Design, Figma, Adobe XD, Wireframing. Experience: UX Designer at PixelForge. Projects: Mobile App Redesign, Design System Development.",Office assistant required for data entry and Excel-based reporting.,1
"Skills: Machine Learning, Python, TensorFlow, Data Analysis. Experience: ML Engineer at DataCore. Projects: Fraud Detection, Predictive Maintenance.","Hiring a Cloud Engineer experienced in AWS, DevOps, and infrastructure automation.",1
"Skills: Machine Learning, Python, TensorFlow, Data Analysis. Experience: ML Engineer at DataCore. Projects: Fraud Detection, Predictive Maintenance.","Seeking an ML Engineer with hands-on experience in Python, TensorFlow, and anomaly detection.",1
"Skills: Full Stack Development, React, Node.js, PostgreSQL. Experience: Full Stack Developer at CodeCrafters. Projects: E-commerce Platform, Real-time Chat App.",Office assistant required for data entry and Excel-based reporting.,1
"Skills: Machine Learning, Python, TensorFlow, Data Analysis. Experience: ML Engineer at DataCore. Projects: Fraud Detection, Predictive Maintenance.",Looking for a civil engineer with site planning and construction experience.,0
"Skills: Data Entry, Microsoft Excel, CRM Systems. Experience: Administrative Assistant at OfficePlus. Projects: Customer Database Cleanup, Monthly Reporting Automation.",Sales representative needed for outbound campaigns and CRM management.,0
"Skills: Full Stack Development, React, Node.js, PostgreSQL. Experience: Full Stack Developer at CodeCrafters. Projects: E-commerce Platform, Real-time Chat App.",Seeking mechanical engineer with SolidWorks and CAD experience.,0
"Skills: Machine Learning, Python, TensorFlow, Data Analysis. Experience: ML Engineer at DataCore. Projects: Fraud Detection, Predictive Maintenance.","Hiring a Cloud Engineer experienced in AWS, DevOps, and infrastructure automation.",1
"Skills: Cloud Computing, AWS, Azure, DevOps. Experience: Cloud Engineer at TechNova. Projects: Infrastructure Automation, Cloud Cost Optimization.",Hiring React/Node full-stack developer for scalable web apps.,1
"Skills: UX Design, Figma, Adobe XD, Wireframing. Experience: UX Designer at PixelForge. Projects: Mobile App Redesign, Design System Development.",Sales representative needed for outbound campaigns and CRM management.,0
"Skills: Machine Learning, Python, TensorFlow, Data Analysis. Experience: ML Engineer at DataCore. Projects: Fraud Detection, Predictive Maintenance.","Seeking an ML Engineer with hands-on experience in Python, TensorFlow, and anomaly detection.",1
"Skills: UX Design, Figma, Adobe XD, Wireframing. Experience: UX Designer at PixelForge. Projects: Mobile App Redesign, Design System Development.",Seeking mechanical engineer with SolidWorks and CAD experience.,0
"Skills: Cloud Computing, AWS, Azure, DevOps. Experience: Cloud Engineer at TechNova. Projects: Infrastructure Automation, Cloud Cost Optimization.",Office assistant required for data entry and Excel-based reporting.,1
"Skills: Full Stack Development, React, Node.js, PostgreSQL. Experience: Full Stack Developer at CodeCrafters. Projects: E-commerce Platform, Real-time Chat App.",Office assistant required for data entry and Excel-based reporting.,1
"Skills: Machine Learning, Python, TensorFlow, Data Analysis. Experience: ML Engineer at DataCore. Projects: Fraud Detection, Predictive Maintenance.","Seeking an ML Engineer with hands-on experience in Python, TensorFlow, and anomaly detection.",1
"Skills: Data Entry, Microsoft Excel, CRM Systems. Experience: Administrative Assistant at OfficePlus. Projects: Customer Database Cleanup, Monthly Reporting Automation.",Sales representative needed for outbound campaigns and CRM management.,0
"Skills: Full Stack Development, React, Node.js, PostgreSQL. Experience: Full Stack Developer at CodeCrafters. Projects: E-commerce Platform, Real-time Chat App.","Hiring a Cloud Engineer experienced in AWS, DevOps, and infrastructure automation.",1
"Skills: Machine Learning, Python, TensorFlow, Data Analysis. Experience: ML Engineer at DataCore. Projects: Fraud Detection, Predictive Maintenance.",Looking for digital marketer with PPC and social media advertising experience.,0
"Skills: Machine Learning, Python, TensorFlow, Data Analysis. Experience: ML Engineer at DataCore. Projects: Fraud Detection, Predictive Maintenance.",Hiring React/Node full-stack developer for scalable web apps.,1
"Skills: UX Design, Figma, Adobe XD, Wireframing. Experience: UX Designer at PixelForge. Projects: Mobile App Redesign, Design System Development.",Looking for a creative UX Designer with Figma skills and design system experience.,1
"Skills: Data Entry, Microsoft Excel, CRM Systems. Experience: Administrative Assistant at OfficePlus. Projects: Customer Database Cleanup, Monthly Reporting Automation.",Office assistant required for data entry and Excel-based reporting.,1
"Skills: Machine Learning, Python, TensorFlow, Data Analysis. Experience: ML Engineer at DataCore. Projects: Fraud Detection, Predictive Maintenance.","Seeking an ML Engineer with hands-on experience in Python, TensorFlow, and anomaly detection.",1
"Skills: UX Design, Figma, Adobe XD, Wireframing. Experience: UX Designer at PixelForge. Projects: Mobile App Redesign, Design System Development.",Looking for a civil engineer with site planning and construction experience.,0
"Skills: Data Entry, Microsoft Excel, CRM Systems. Experience: Administrative Assistant at OfficePlus. Projects: Customer Database Cleanup, Monthly Reporting Automation.",Seeking mechanical engineer with SolidWorks and CAD experience.,0
"Skills: Full Stack Development, React, Node.js, PostgreSQL. Experience: Full Stack Developer at CodeCrafters. Projects: E-commerce Platform, Real-time Chat App.",Hiring React/Node full-stack developer for scalable web apps.,1
"Skills: Data Entry, Microsoft Excel, CRM Systems. Experience: Administrative Assistant at OfficePlus. Projects: Customer Database Cleanup, Monthly Reporting Automation.",Looking for digital marketer with PPC and social media advertising experience.,0
"Skills: Machine Learning, Python, TensorFlow, Data Analysis. Experience: ML Engineer at DataCore. Projects: Fraud Detection, Predictive Maintenance.",Hiring React/Node full-stack developer for scalable web apps.,1
"Skills: Cloud Computing, AWS, Azure, DevOps. Experience: Cloud Engineer at TechNova. Projects: Infrastructure Automation, Cloud Cost Optimization.",Office assistant required for data entry and Excel-based reporting.,1
"Skills: Cloud Computing, AWS, Azure, DevOps. Experience: Cloud Engineer at TechNova. Projects: Infrastructure Automation, Cloud Cost Optimization.",Looking for a civil engineer with site planning and construction experience.,0
"Skills: Full Stack Development, React, Node.js, PostgreSQL. Experience: Full Stack Developer at CodeCrafters. Projects: E-commerce Platform, Real-time Chat App.",Seeking mechanical engineer with SolidWorks and CAD experience.,0
"Skills: Data Entry, Microsoft Excel, CRM Systems. Experience: Administrative Assistant at OfficePlus. Projects: Customer Database Cleanup, Monthly Reporting Automation.",Looking for a creative UX Designer with Figma skills and design system experience.,1
"Skills: Machine Learning, Python, TensorFlow, Data Analysis. Experience: ML Engineer at DataCore. Projects: Fraud Detection, Predictive Maintenance.","Hiring a Cloud Engineer experienced in AWS, DevOps, and infrastructure automation.",1
"Skills: Data Entry, Microsoft Excel, CRM Systems. Experience: Administrative Assistant at OfficePlus. Projects: Customer Database Cleanup, Monthly Reporting Automation.",Looking for a civil engineer with site planning and construction experience.,0
"Skills: Machine Learning, Python, TensorFlow, Data Analysis. Experience: ML Engineer at DataCore. Projects: Fraud Detection, Predictive Maintenance.",Hiring React/Node full-stack developer for scalable web apps.,1
"Skills: Full Stack Development, React, Node.js, PostgreSQL. Experience: Full Stack Developer at CodeCrafters. Projects: E-commerce Platform, Real-time Chat App.",Hiring content writer for SEO-based blogs and product descriptions.,0
"Skills: Machine Learning, Python, TensorFlow, Data Analysis. Experience: ML Engineer at DataCore. Projects: Fraud Detection, Predictive Maintenance.",Hiring content writer for SEO-based blogs and product descriptions.,0
"Skills: UX Design, Figma, Adobe XD, Wireframing. Experience: UX Designer at PixelForge. Projects: Mobile App Redesign, Design System Development.",Sales representative needed for outbound campaigns and CRM management.,0
"Skills: Full Stack Development, React, Node.js, PostgreSQL. Experience: Full Stack Developer at CodeCrafters. Projects: E-commerce Platform, Real-time Chat App.","Hiring a Cloud Engineer experienced in AWS, DevOps, and infrastructure automation.",1
